meter_id,local_interval_datetime,kwh,voltage,rssi,pf
Customer_Meter_7,2022-09-15T16:30:00Z,0.12,285.36,-91,0.98
Customer_Meter_7,2022-09-15T16:45:00Z,0.12,285.34,-91,0.99
Customer_Meter_7,2022-09-15T17:00:00Z,0.24,286.71,-90,0.96
Customer_Meter_7,2022-09-15T17:15:00Z,0.12,285.71,-90,0.99
Customer_Meter_7,2022-09-15T17:30:00Z,0.12,284.93,-90,0.9
Customer_Meter_7,2022-09-15T17:45:00Z,0.24,285.58,-91,0.96
Customer_Meter_7,2022-09-15T18:00:00Z,0.12,285.15,-91,0.95
Customer_Meter_7,2022-09-15T18:15:00Z,0.12,284.95,-91,0.94
Customer_Meter_7,2022-09-15T18:30:00Z,0.24,286.49,-90,0.97
Customer_Meter_7,2022-09-15T18:45:00Z,0.12,285.84,-90,0.97
Customer_Meter_7,2022-09-15T19:00:00Z,0.12,285.81,-90,0.95
Customer_Meter_7,2022-09-15T19:15:00Z,0.24,286.66,-91,0.9
Customer_Meter_7,2022-09-15T19:30:00Z,0.12,286.63,-90,0.91
Customer_Meter_7,2022-09-15T19:45:00Z,0.12,284.94,-90,0.98
Customer_Meter_7,2022-09-15T20:00:00Z,0.24,285.42,-90,0.93
Customer_Meter_7,2022-09-15T20:15:00Z,0.12,284.38,-90,0.98
Customer_Meter_7,2022-09-15T20:30:00Z,0.12,284.39,-91,0.96
Customer_Meter_7,2022-09-15T20:45:00Z,0.24,285.04,-90,0.97
Customer_Meter_7,2022-09-15T21:00:00Z,0.12,284.59,-91,0.98
Customer_Meter_7,2022-09-15T21:15:00Z,0.12,285.76,-91,0.94
Customer_Meter_7,2022-09-15T21:30:00Z,0.24,284.91,-90,0.94
Customer_Meter_7,2022-09-15T21:45:00Z,0.12,285.01,-90,0.98
Customer_Meter_7,2022-09-15T22:00:00Z,0.24,284.34,-90,0.99
Customer_Meter_7,2022-09-15T22:15:00Z,0.12,285.85,-90,0.97
Customer_Meter_7,2022-09-15T22:30:00Z,0.12,284.36,-91,0.93
Customer_Meter_7,2022-09-15T22:45:00Z,0.24,286.37,-90,0.98
Customer_Meter_7,2022-09-15T23:00:00Z,0.12,286.15,-91,0.98
Customer_Meter_7,2022-09-15T23:15:00Z,0.12,285.1,-91,0.91
Customer_Meter_7,2022-09-15T23:30:00Z,0.24,285.77,-91,0.91
Customer_Meter_7,2022-09-15T23:45:00Z,0.12,284.56,-91,0.97
Customer_Meter_7,2022-09-16T00:00:00Z,0.12,284.38,-91,0.98
Customer_Meter_7,2022-09-16T00:15:00Z,0.24,286.01,-90,0.93
Customer_Meter_7,2022-09-16T00:30:00Z,0.24,285.89,-90,0.98
Customer_Meter_7,2022-09-16T00:45:00Z,0.12,284.71,-91,0.96
Customer_Meter_7,2022-09-16T01:00:00Z,0.24,285.07,-90,0.97
Customer_Meter_7,2022-09-16T01:15:00Z,0.24,285.08,-90,0.9
Customer_Meter_7,2022-09-16T01:30:00Z,0.12,286.71,-90,0.93
Customer_Meter_7,2022-09-16T01:45:00Z,0.24,285.08,-90,0.94
Customer_Meter_7,2022-09-16T02:00:00Z,0.24,284.65,-91,0.94
Customer_Meter_7,2022-09-16T02:15:00Z,0.12,286.8,-90,0.97
Customer_Meter_7,2022-09-16T02:30:00Z,0.24,284.8,-91,0.9
Customer_Meter_7,2022-09-16T02:45:00Z,0.24,284.75,-91,0.95
Customer_Meter_7,2022-09-16T03:00:00Z,0.24,286.67,-91,0.96
Customer_Meter_7,2022-09-16T03:15:00Z,0.12,285.35,-90,0.94
Customer_Meter_7,2022-09-16T03:30:00Z,0.24,285.08,-91,0.95
Customer_Meter_7,2022-09-16T03:45:00Z,0.24,285.41,-90,0.92
Customer_Meter_7,2022-09-16T04:00:00Z,0.12,286.06,-90,0.95
Customer_Meter_7,2022-09-16T04:15:00Z,0.24,285.13,-91,0.95
Customer_Meter_7,2022-09-16T04:30:00Z,0.24,284.33,-91,0.9
Customer_Meter_7,2022-09-16T04:45:00Z,0.12,286.4,-91,0.93
Customer_Meter_7,2022-09-16T05:00:00Z,0.24,285.93,-91,0.92
Customer_Meter_7,2022-09-16T05:15:00Z,0.24,286.03,-91,0.97
Customer_Meter_7,2022-09-16T05:30:00Z,0.12,286.77,-90,0.92
Customer_Meter_7,2022-09-16T05:45:00Z,32.88,285.74,-90,0.93
Customer_Meter_7,2022-09-16T06:00:00Z,68.04,286.02,-90,0.98
Customer_Meter_7,2022-09-16T06:15:00Z,69,284.74,-91,0.92
Customer_Meter_7,2022-09-16T06:30:00Z,69.24,286.42,-91,0.94
Customer_Meter_7,2022-09-16T06:45:00Z,69.24,285.34,-91,0.98
Customer_Meter_7,2022-09-16T07:00:00Z,69.24,286.66,-90,0.91
Customer_Meter_7,2022-09-16T07:15:00Z,69.24,286.59,-90,0.92
Customer_Meter_7,2022-09-16T07:30:00Z,69,284.86,-90,0.97
Customer_Meter_7,2022-09-16T07:45:00Z,68.76,284.47,-91,0.93
Customer_Meter_7,2022-09-16T08:00:00Z,68.76,285.63,-90,0.95
Customer_Meter_7,2022-09-16T08:15:00Z,68.76,284.99,-91,0.99
Customer_Meter_7,2022-09-16T08:30:00Z,68.76,284.58,-91,0.93
Customer_Meter_7,2022-09-16T08:45:00Z,68.76,285.31,-91,0.9
Customer_Meter_7,2022-09-16T09:00:00Z,68.64,284.68,-90,0.91
Customer_Meter_7,2022-09-16T09:15:00Z,68.64,284.67,-91,0.9
Customer_Meter_7,2022-09-16T09:30:00Z,68.76,284.92,-90,0.96
Customer_Meter_7,2022-09-16T09:45:00Z,68.64,285.42,-91,0.92
Customer_Meter_7,2022-09-16T10:00:00Z,68.64,285,-90,0.93
Customer_Meter_7,2022-09-16T10:15:00Z,68.64,286.41,-91,0.97
Customer_Meter_7,2022-09-16T10:30:00Z,68.52,285.89,-91,0.95
Customer_Meter_7,2022-09-16T10:45:00Z,68.64,285.51,-90,0.97
Customer_Meter_7,2022-09-16T11:00:00Z,68.64,284.43,-90,0.97
Customer_Meter_7,2022-09-16T11:15:00Z,68.52,284.33,-91,0.95
Customer_Meter_7,2022-09-16T11:30:00Z,68.64,286.32,-90,0.95
Customer_Meter_7,2022-09-16T11:45:00Z,68.64,286.5,-91,0.94
Customer_Meter_7,2022-09-16T12:00:00Z,68.52,284.46,-90,0.93
Customer_Meter_7,2022-09-16T12:15:00Z,68.64,286.41,-90,0.92
Customer_Meter_7,2022-09-16T12:30:00Z,68.52,285.72,-91,0.91
Customer_Meter_7,2022-09-16T12:45:00Z,68.52,285.61,-90,0.93
Customer_Meter_7,2022-09-16T13:00:00Z,68.52,285.12,-91,0.94
Customer_Meter_7,2022-09-16T13:15:00Z,68.52,286.5,-91,0.96
Customer_Meter_7,2022-09-16T13:30:00Z,68.4,285.27,-90,0.95
Customer_Meter_7,2022-09-16T13:45:00Z,68.52,286.05,-90,0.96
Customer_Meter_7,2022-09-16T14:00:00Z,68.4,286.89,-91,0.91
Customer_Meter_7,2022-09-16T14:15:00Z,68.52,284.92,-90,0.94
Customer_Meter_7,2022-09-16T14:30:00Z,68.4,284.56,-91,0.96
Customer_Meter_7,2022-09-16T14:45:00Z,68.4,286.86,-91,0.97
Customer_Meter_7,2022-09-16T15:00:00Z,68.28,284.47,-91,0.95
Customer_Meter_7,2022-09-16T15:15:00Z,68.4,284.61,-91,0.98
Customer_Meter_7,2022-09-16T15:30:00Z,67.92,285.97,-91,0.97
Customer_Meter_7,2022-09-16T15:45:00Z,67.68,286.07,-90,0.95
Customer_Meter_7,2022-09-16T16:00:00Z,67.68,284.41,-91,0.98
Customer_Meter_7,2022-09-16T16:15:00Z,67.44,285.85,-91,0.99
Customer_Meter_7,2022-09-16T16:30:00Z,67.56,285.95,-91,0.95
Customer_Meter_7,2022-09-16T16:45:00Z,67.44,284.58,-90,0.97
Customer_Meter_7,2022-09-16T17:00:00Z,67.56,285.55,-90,0.98
Customer_Meter_7,2022-09-16T17:15:00Z,67.56,284.74,-91,0.93
Customer_Meter_7,2022-09-16T17:30:00Z,67.68,285.78,-91,0.95
Customer_Meter_7,2022-09-16T17:45:00Z,67.56,284.37,-90,0.99
Customer_Meter_7,2022-09-16T18:00:00Z,67.68,286.22,-91,0.94
Customer_Meter_7,2022-09-16T18:15:00Z,67.8,286.15,-90,0.94
Customer_Meter_7,2022-09-16T18:30:00Z,67.8,284.54,-90,0.91
Customer_Meter_7,2022-09-16T18:45:00Z,67.8,285.37,-91,0.95
Customer_Meter_7,2022-09-16T19:00:00Z,67.8,284.73,-91,0.92
Customer_Meter_7,2022-09-16T19:15:00Z,67.92,284.97,-90,0.94
Customer_Meter_7,2022-09-16T19:30:00Z,67.8,285.72,-91,0.96
Customer_Meter_7,2022-09-16T19:45:00Z,67.92,284.4,-91,0.94
Customer_Meter_7,2022-09-16T20:00:00Z,67.8,285.58,-91,0.98
Customer_Meter_7,2022-09-16T20:15:00Z,68.04,285.22,-91,0.94
Customer_Meter_7,2022-09-16T20:30:00Z,67.92,286.05,-90,0.91
Customer_Meter_7,2022-09-16T20:45:00Z,67.92,285.21,-90,0.98
Customer_Meter_7,2022-09-16T21:00:00Z,68.04,284.73,-91,0.96
Customer_Meter_7,2022-09-16T21:15:00Z,68.04,284.92,-91,0.95
Customer_Meter_7,2022-09-16T21:30:00Z,68.04,286.36,-91,0.96
Customer_Meter_7,2022-09-16T21:45:00Z,68.04,286.12,-91,0.94
Customer_Meter_7,2022-09-16T22:00:00Z,68.04,286.81,-91,0.9
Customer_Meter_7,2022-09-16T22:15:00Z,68.04,285.65,-91,0.91
Customer_Meter_7,2022-09-16T22:30:00Z,68.04,284.76,-91,0.93
Customer_Meter_7,2022-09-16T22:45:00Z,67.92,285.53,-91,0.94
Customer_Meter_7,2022-09-16T23:00:00Z,68.04,284.36,-91,0.93
Customer_Meter_7,2022-09-16T23:15:00Z,68.04,285.77,-90,0.94
Customer_Meter_7,2022-09-16T23:30:00Z,68.04,286.01,-90,0.95
Customer_Meter_7,2022-09-16T23:45:00Z,68.28,284.8,-91,0.96
Customer_Meter_7,2022-09-17T00:00:00Z,68.52,285.53,-91,0.97
Customer_Meter_7,2022-09-17T00:15:00Z,68.52,285.93,-91,0.92
Customer_Meter_7,2022-09-17T00:30:00Z,68.28,285.41,-91,0.93
Customer_Meter_7,2022-09-17T00:45:00Z,68.28,284.37,-90,0.92
Customer_Meter_7,2022-09-17T01:00:00Z,68.28,284.63,-90,0.93
Customer_Meter_7,2022-09-17T01:15:00Z,68.16,285.77,-91,0.93
Customer_Meter_7,2022-09-17T01:30:00Z,68.16,284.71,-90,0.9
Customer_Meter_7,2022-09-17T01:45:00Z,68.28,285.22,-91,0.98
Customer_Meter_7,2022-09-17T02:00:00Z,68.16,286.31,-90,0.93
Customer_Meter_7,2022-09-17T02:15:00Z,68.16,286.87,-91,0.91
Customer_Meter_7,2022-09-17T02:30:00Z,68.16,284.83,-91,0.97
Customer_Meter_7,2022-09-17T02:45:00Z,68.16,286.36,-91,0.91
Customer_Meter_7,2022-09-17T03:00:00Z,68.16,285.72,-90,0.93
Customer_Meter_7,2022-09-17T03:15:00Z,68.16,286.38,-90,0.91
Customer_Meter_7,2022-09-17T03:30:00Z,68.16,286.73,-91,0.95
Customer_Meter_7,2022-09-17T03:45:00Z,68.16,286.42,-90,0.92
Customer_Meter_7,2022-09-17T04:00:00Z,68.16,285.03,-91,0.96
Customer_Meter_7,2022-09-17T04:15:00Z,68.16,286.49,-91,0.95
Customer_Meter_7,2022-09-17T04:30:00Z,67.92,285.64,-91,0.92
Customer_Meter_7,2022-09-17T04:45:00Z,68.04,285.49,-90,0.95
Customer_Meter_7,2022-09-17T05:00:00Z,68.16,285.47,-90,0.9
Customer_Meter_7,2022-09-17T05:15:00Z,68.04,286.51,-90,0.94
Customer_Meter_7,2022-09-17T05:30:00Z,68.28,284.33,-91,0.98
Customer_Meter_7,2022-09-17T05:45:00Z,68.16,285.64,-90,0.9
Customer_Meter_7,2022-09-17T06:00:00Z,68.04,286.42,-90,0.96
Customer_Meter_7,2022-09-17T06:15:00Z,67.92,285.52,-91,0.97
Customer_Meter_7,2022-09-17T06:30:00Z,67.8,285.18,-91,0.97
Customer_Meter_7,2022-09-17T06:45:00Z,67.92,285.98,-90,0.94
Customer_Meter_7,2022-09-17T07:00:00Z,68.04,285.53,-90,0.97
Customer_Meter_7,2022-09-17T07:15:00Z,67.56,285.72,-91,0.91
Customer_Meter_7,2022-09-17T07:30:00Z,66.84,286.76,-90,0.92
Customer_Meter_7,2022-09-17T07:45:00Z,66.84,286.22,-90,0.9
Customer_Meter_7,2022-09-17T08:00:00Z,66.84,286.06,-90,0.99
Customer_Meter_7,2022-09-17T08:15:00Z,66.84,286.3,-90,0.94
Customer_Meter_7,2022-09-17T08:30:00Z,66.72,285.63,-90,0.93
Customer_Meter_7,2022-09-17T08:45:00Z,66.72,286.62,-90,0.96
Customer_Meter_7,2022-09-17T09:00:00Z,66.6,285.81,-90,0.91
Customer_Meter_7,2022-09-17T09:15:00Z,66.72,285.43,-90,0.96
Customer_Meter_7,2022-09-17T09:30:00Z,67.2,285.95,-90,0.99
Customer_Meter_7,2022-09-17T09:45:00Z,66.72,284.65,-90,0.95
Customer_Meter_7,2022-09-17T10:00:00Z,66.84,285.99,-91,0.92
Customer_Meter_7,2022-09-17T10:15:00Z,66.72,286.27,-91,0.91
Customer_Meter_7,2022-09-17T10:30:00Z,66.84,285.89,-90,0.91
Customer_Meter_7,2022-09-17T10:45:00Z,66.96,285.31,-90,0.97
Customer_Meter_7,2022-09-17T11:00:00Z,66.84,284.37,-91,0.91
Customer_Meter_7,2022-09-17T11:15:00Z,66.84,285.38,-91,0.94
Customer_Meter_7,2022-09-17T11:30:00Z,66.84,286.7,-90,0.91
Customer_Meter_7,2022-09-17T11:45:00Z,66.84,286.88,-91,0.93
Customer_Meter_7,2022-09-17T12:00:00Z,66.84,285.74,-91,0.94
Customer_Meter_7,2022-09-17T12:15:00Z,66.84,286.67,-91,0.92
Customer_Meter_7,2022-09-17T12:30:00Z,66.84,284.4,-91,0.94
Customer_Meter_7,2022-09-17T12:45:00Z,66.84,285.4,-90,0.98
Customer_Meter_7,2022-09-17T13:00:00Z,66.84,284.93,-91,0.94
Customer_Meter_7,2022-09-17T13:15:00Z,66.84,285.63,-90,0.93
Customer_Meter_7,2022-09-17T13:30:00Z,66.96,285.25,-91,0.91
Customer_Meter_7,2022-09-17T13:45:00Z,66.84,284.38,-90,0.94
Customer_Meter_7,2022-09-17T14:00:00Z,66.96,286.1,-90,0.92
Customer_Meter_7,2022-09-17T14:15:00Z,66.84,286.28,-90,0.95
Customer_Meter_7,2022-09-17T14:30:00Z,66.96,284.58,-90,0.96
Customer_Meter_7,2022-09-17T14:45:00Z,66.96,284.56,-91,0.98
Customer_Meter_7,2022-09-17T15:00:00Z,66.84,285.62,-90,0.9
Customer_Meter_7,2022-09-17T15:15:00Z,66.96,285.11,-91,0.9
Customer_Meter_7,2022-09-17T15:30:00Z,66.96,286.44,-90,0.92
Customer_Meter_7,2022-09-17T15:45:00Z,66.96,285.18,-90,0.92
Customer_Meter_7,2022-09-17T16:00:00Z,66.96,284.99,-91,0.98
Customer_Meter_7,2022-09-17T16:15:00Z,66.96,285.74,-90,0.96
Customer_Meter_7,2022-09-17T16:30:00Z,66.96,286.19,-90,0.98
Customer_Meter_7,2022-09-17T16:45:00Z,66.96,286.64,-91,0.97
Customer_Meter_7,2022-09-17T17:00:00Z,66.84,285.8,-91,0.95
Customer_Meter_7,2022-09-17T17:15:00Z,66.96,286.58,-91,0.94
Customer_Meter_7,2022-09-17T17:30:00Z,67.08,285.37,-90,0.93
Customer_Meter_7,2022-09-17T17:45:00Z,66.96,284.89,-91,0.92
Customer_Meter_7,2022-09-17T18:00:00Z,66.96,285.9,-90,0.91
Customer_Meter_7,2022-09-17T18:15:00Z,67.08,286.25,-91,0.92
Customer_Meter_7,2022-09-17T18:30:00Z,67.08,285.54,-91,0.96
Customer_Meter_7,2022-09-17T18:45:00Z,67.08,286.76,-90,0.97
Customer_Meter_7,2022-09-17T19:00:00Z,67.08,286.19,-91,0.91
Customer_Meter_7,2022-09-17T19:15:00Z,67.08,285.84,-90,0.98
Customer_Meter_7,2022-09-17T19:30:00Z,67.08,284.86,-91,0.92
Customer_Meter_7,2022-09-17T19:45:00Z,67.08,285.75,-90,0.96
Customer_Meter_7,2022-09-17T20:00:00Z,66.96,286.1,-90,0.92
Customer_Meter_7,2022-09-17T20:15:00Z,67.08,284.61,-90,0.95
Customer_Meter_7,2022-09-17T20:30:00Z,66.96,285.12,-91,0.94
Customer_Meter_7,2022-09-17T20:45:00Z,66.96,285.37,-90,0.99
Customer_Meter_7,2022-09-17T21:00:00Z,66.96,285.68,-91,0.95
Customer_Meter_7,2022-09-17T21:15:00Z,66.96,285.83,-90,0.93
Customer_Meter_7,2022-09-17T21:30:00Z,66.96,284.97,-90,0.98
Customer_Meter_7,2022-09-17T21:45:00Z,66.96,286.25,-90,0.96
Customer_Meter_7,2022-09-17T22:00:00Z,66.84,285.68,-90,0.9
Customer_Meter_7,2022-09-17T22:15:00Z,66.96,285.97,-91,0.93
Customer_Meter_7,2022-09-17T22:30:00Z,66.84,285.96,-90,0.98
Customer_Meter_7,2022-09-17T22:45:00Z,66.96,285.02,-91,0.94
Customer_Meter_7,2022-09-17T23:00:00Z,66.96,286.3,-90,0.95
Customer_Meter_7,2022-09-17T23:15:00Z,67.08,285.96,-90,0.99
Customer_Meter_7,2022-09-17T23:30:00Z,66.96,286.9,-91,0.97
Customer_Meter_7,2022-09-17T23:45:00Z,67.44,285.12,-90,0.95
Customer_Meter_7,2022-09-18T00:00:00Z,67.68,286.02,-91,0.93
Customer_Meter_7,2022-09-18T00:15:00Z,67.2,285.22,-91,0.94
Customer_Meter_7,2022-09-18T00:30:00Z,66.96,286.8,-91,0.98
Customer_Meter_7,2022-09-18T00:45:00Z,67.08,286.54,-90,0.92
Customer_Meter_7,2022-09-18T01:00:00Z,66.96,285.34,-90,0.97
Customer_Meter_7,2022-09-18T01:15:00Z,66.96,286.39,-90,0.96
Customer_Meter_7,2022-09-18T01:30:00Z,66.84,286.35,-91,0.98
Customer_Meter_7,2022-09-18T01:45:00Z,67.08,285.74,-91,0.97
Customer_Meter_7,2022-09-18T02:00:00Z,66.96,286.81,-91,0.93
Customer_Meter_7,2022-09-18T02:15:00Z,66.96,286.31,-90,0.92
Customer_Meter_7,2022-09-18T02:30:00Z,66.96,285.25,-90,0.98
Customer_Meter_7,2022-09-18T02:45:00Z,66.96,284.94,-90,0.97
Customer_Meter_7,2022-09-18T03:00:00Z,66.96,284.79,-90,0.94
Customer_Meter_7,2022-09-18T03:15:00Z,66.96,284.34,-90,0.93
Customer_Meter_7,2022-09-18T03:30:00Z,66.84,286.4,-91,0.97
Customer_Meter_7,2022-09-18T03:45:00Z,66.96,286.5,-91,0.93
Customer_Meter_7,2022-09-18T04:00:00Z,66.84,286.72,-90,0.96
Customer_Meter_7,2022-09-18T04:15:00Z,66.72,286.3,-91,0.97
Customer_Meter_7,2022-09-18T04:30:00Z,66.96,285.13,-90,0.93
Customer_Meter_7,2022-09-18T04:45:00Z,66.96,284.32,-90,0.98
Customer_Meter_7,2022-09-18T05:00:00Z,66.84,286.62,-91,0.92
Customer_Meter_7,2022-09-18T05:15:00Z,66.96,285.2,-91,0.9
Customer_Meter_7,2022-09-18T05:30:00Z,66.96,286.01,-90,0.96
Customer_Meter_7,2022-09-18T05:45:00Z,66.84,284.86,-90,0.97
Customer_Meter_7,2022-09-18T06:00:00Z,68.16,286.9,-90,0.94
Customer_Meter_7,2022-09-18T06:15:00Z,68.52,285.89,-90,0.97
Customer_Meter_7,2022-09-18T06:30:00Z,68.64,284.89,-90,0.94
Customer_Meter_7,2022-09-18T06:45:00Z,68.64,286.21,-90,0.99
Customer_Meter_7,2022-09-18T07:00:00Z,68.04,286.65,-91,0.92
Customer_Meter_7,2022-09-18T07:15:00Z,67.56,286.61,-91,0.97
Customer_Meter_7,2022-09-18T07:30:00Z,67.2,286.5,-91,0.99
Customer_Meter_7,2022-09-18T07:45:00Z,67.2,285.15,-90,0.93
Customer_Meter_7,2022-09-18T08:00:00Z,67.2,284.71,-90,0.95
Customer_Meter_7,2022-09-18T08:15:00Z,67.08,285.71,-91,0.93
Customer_Meter_7,2022-09-18T08:30:00Z,67.2,285.21,-91,0.96
Customer_Meter_7,2022-09-18T08:45:00Z,67.32,285.68,-91,0.94
Customer_Meter_7,2022-09-18T09:00:00Z,67.2,285.95,-90,0.97
Customer_Meter_7,2022-09-18T09:15:00Z,67.32,286.88,-91,0.96
Customer_Meter_7,2022-09-18T09:30:00Z,67.32,284.85,-90,0.91
Customer_Meter_7,2022-09-18T09:45:00Z,67.32,284.65,-91,0.96
Customer_Meter_7,2022-09-18T10:00:00Z,67.32,284.91,-90,0.99
Customer_Meter_7,2022-09-18T10:15:00Z,67.32,285.74,-91,0.92
Customer_Meter_7,2022-09-18T10:30:00Z,67.44,285.72,-90,0.9
Customer_Meter_7,2022-09-18T10:45:00Z,67.32,286.1,-90,0.97
Customer_Meter_7,2022-09-18T11:00:00Z,67.2,284.75,-90,0.91
Customer_Meter_7,2022-09-18T11:15:00Z,67.32,285.87,-91,0.98
Customer_Meter_7,2022-09-18T11:30:00Z,67.2,286.67,-91,0.91
Customer_Meter_7,2022-09-18T11:45:00Z,67.32,286.64,-91,0.9
Customer_Meter_7,2022-09-18T12:00:00Z,67.32,286.43,-90,0.93
Customer_Meter_7,2022-09-18T12:15:00Z,67.32,286.44,-91,0.98
Customer_Meter_7,2022-09-18T12:30:00Z,67.32,285,-90,0.94
Customer_Meter_7,2022-09-18T12:45:00Z,67.32,285.3,-90,0.96
Customer_Meter_7,2022-09-18T13:00:00Z,67.32,286.73,-90,0.97
Customer_Meter_7,2022-09-18T13:15:00Z,67.2,285.14,-90,0.91
Customer_Meter_7,2022-09-18T13:30:00Z,67.32,285.73,-90,0.97
Customer_Meter_7,2022-09-18T13:45:00Z,67.32,284.52,-92,0.97
Customer_Meter_7,2022-09-18T14:00:00Z,67.44,284.57,-91,0.96
Customer_Meter_7,2022-09-18T14:15:00Z,67.44,285.54,-91,0.94
Customer_Meter_7,2022-09-18T14:30:00Z,67.56,284.57,-90,0.91
Customer_Meter_7,2022-09-18T14:45:00Z,67.44,284.74,-91,0.95
Customer_Meter_7,2022-09-18T15:00:00Z,67.44,284.98,-91,0.95
Customer_Meter_7,2022-09-18T15:15:00Z,67.32,285.09,-90,0.94
Customer_Meter_7,2022-09-18T15:30:00Z,67.44,284.35,-91,0.93
Customer_Meter_7,2022-09-18T15:45:00Z,67.32,286.28,-91,0.95
Customer_Meter_7,2022-09-18T16:00:00Z,67.44,286.6,-91,0.95
Customer_Meter_7,2022-09-18T16:15:00Z,67.44,285.14,-90,0.93
Customer_Meter_7,2022-09-18T16:30:00Z,67.32,284.74,-91,0.99
Customer_Meter_7,2022-09-18T16:45:00Z,67.44,284.85,-91,0.94
Customer_Meter_7,2022-09-18T17:00:00Z,67.32,286.66,-91,0.99
Customer_Meter_7,2022-09-18T17:15:00Z,67.32,284.36,-90,0.93
Customer_Meter_7,2022-09-18T17:30:00Z,67.32,284.7,-91,0.9
Customer_Meter_7,2022-09-18T17:45:00Z,67.32,285.2,-91,0.93
Customer_Meter_7,2022-09-18T18:00:00Z,67.32,285.18,-90,0.98
Customer_Meter_7,2022-09-18T18:15:00Z,67.32,285.68,-90,0.97
Customer_Meter_7,2022-09-18T18:30:00Z,67.32,285.33,-90,0.94
Customer_Meter_7,2022-09-18T18:45:00Z,67.32,284.5,-91,0.95
Customer_Meter_7,2022-09-18T19:00:00Z,67.32,284.31,-90,0.98
Customer_Meter_7,2022-09-18T19:15:00Z,67.32,284.97,-90,0.95
Customer_Meter_7,2022-09-18T19:30:00Z,67.44,286.18,-90,0.98
Customer_Meter_7,2022-09-18T19:45:00Z,67.32,285.05,-91,0.92
Customer_Meter_7,2022-09-18T20:00:00Z,67.32,286.09,-91,0.93
Customer_Meter_7,2022-09-18T20:15:00Z,67.44,286.35,-90,0.92
Customer_Meter_7,2022-09-18T20:30:00Z,67.44,286.19,-91,0.98
Customer_Meter_7,2022-09-18T20:45:00Z,67.44,286.52,-91,0.94
Customer_Meter_7,2022-09-18T21:00:00Z,67.32,284.43,-91,0.93
Customer_Meter_7,2022-09-18T21:15:00Z,67.44,285.43,-90,0.94
Customer_Meter_7,2022-09-18T21:30:00Z,67.32,285.92,-90,0.97
Customer_Meter_7,2022-09-18T21:45:00Z,67.44,286.29,-91,0.95
Customer_Meter_7,2022-09-18T22:00:00Z,67.32,286.27,-91,0.99
Customer_Meter_7,2022-09-18T22:15:00Z,67.44,284.3,-91,0.96
Customer_Meter_7,2022-09-18T22:30:00Z,67.44,285.31,-90,0.93
Customer_Meter_7,2022-09-18T22:45:00Z,67.44,286.18,-91,0.9
Customer_Meter_7,2022-09-18T23:00:00Z,67.32,285.68,-90,0.91
Customer_Meter_7,2022-09-18T23:15:00Z,67.44,285.51,-90,0.93
Customer_Meter_7,2022-09-18T23:30:00Z,67.44,286.58,-90,0.97
Customer_Meter_7,2022-09-18T23:45:00Z,67.8,285.72,-91,0.92
Customer_Meter_7,2022-09-19T00:00:00Z,67.92,286.42,-90,0.92
Customer_Meter_7,2022-09-19T00:15:00Z,67.56,285.98,-91,0.93
Customer_Meter_7,2022-09-19T00:30:00Z,67.44,286.8,-90,0.98
Customer_Meter_7,2022-09-19T00:45:00Z,67.2,286.18,-91,0.99
Customer_Meter_7,2022-09-19T01:00:00Z,67.32,286.62,-91,0.91
Customer_Meter_7,2022-09-19T01:15:00Z,67.44,285.01,-91,0.98
Customer_Meter_7,2022-09-19T01:30:00Z,67.32,285.13,-90,0.95
Customer_Meter_7,2022-09-19T01:45:00Z,67.44,285.13,-90,0.98
Customer_Meter_7,2022-09-19T02:00:00Z,67.32,286,-90,0.94
Customer_Meter_7,2022-09-19T02:15:00Z,67.44,284.38,-90,0.92
Customer_Meter_7,2022-09-19T02:30:00Z,67.32,286.19,-91,0.97
Customer_Meter_7,2022-09-19T02:45:00Z,67.32,286.56,-91,0.91
Customer_Meter_7,2022-09-19T03:00:00Z,67.44,285.97,-90,0.94
Customer_Meter_7,2022-09-19T03:15:00Z,67.32,285.9,-90,0.95
Customer_Meter_7,2022-09-19T03:30:00Z,67.44,284.72,-90,0.91
Customer_Meter_7,2022-09-19T03:45:00Z,67.44,286.66,-91,0.91
Customer_Meter_7,2022-09-19T04:00:00Z,67.32,286.46,-91,0.92
Customer_Meter_7,2022-09-19T04:15:00Z,67.44,286.04,-90,0.91
Customer_Meter_7,2022-09-19T04:30:00Z,67.32,285.35,-90,0.94
Customer_Meter_7,2022-09-19T04:45:00Z,67.44,285.04,-91,0.98
Customer_Meter_7,2022-09-19T05:00:00Z,67.32,284.54,-90,0.91
Customer_Meter_7,2022-09-19T05:15:00Z,67.32,286.32,-91,0.94
Customer_Meter_7,2022-09-19T05:30:00Z,67.32,286.83,-90,0.92
Customer_Meter_7,2022-09-19T05:45:00Z,67.92,284.4,-91,0.92
Customer_Meter_7,2022-09-19T06:00:00Z,67.92,286.53,-90,0.9
Customer_Meter_7,2022-09-19T06:15:00Z,67.32,285.37,-91,0.93
Customer_Meter_7,2022-09-19T06:30:00Z,66.84,284.45,-91,0.97
Customer_Meter_7,2022-09-19T06:45:00Z,66.72,286.8,-90,0.94
Customer_Meter_7,2022-09-19T07:00:00Z,66.36,284.68,-90,0.93
Customer_Meter_7,2022-09-19T07:15:00Z,66.72,286.54,-91,0.91
Customer_Meter_7,2022-09-19T07:30:00Z,66.6,284.94,-90,0.9
